时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),电量(),信号(),版本号()
 11:30:55.490,WT5500002557_UDP, 2024-7-22 10:55:52.397, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.565, -32.129, -16.211, -44.727, 36.0, 3.71, -73, 13011,
 11:30:55.506,WT5500002564_UDP, 2024-7-22 10:51:55.728, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.802, -0.225, -30.405, -14.551, 24.316, -24.121, 37.6, 3.66, -73, 13011,
 11:30:55.589,WT5500002557_UDP, 2024-7-22 10:55:52.497, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.565, -32.129, -16.211, -44.824, 36.0, 3.71, -73, 13011,
 11:30:55.607,WT5500002564_UDP, 2024-7-22 10:51:55.828, 0.005, 0.014, 0.990, 0.000, 0.000, 0.000, 0.802, -0.225, -30.405, -14.648, 24.316, -24.023, 37.6, 3.66, -73, 13011,
 11:30:55.690,WT5500002557_UDP, 2024-7-22 10:55:52.597, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.571, -32.031, -16.113, -44.824, 36.0, 3.71, -73, 13011,
 11:30:55.707,WT5500002564_UDP, 2024-7-22 10:51:55.928, 0.003, 0.013, 0.990, 0.000, 0.000, 0.000, 0.802, -0.225, -30.416, -14.648, 24.414, -24.121, 37.6, 3.66, -75, 13011,
 11:30:55.791,WT5500002557_UDP, 2024-7-22 10:55:52.697, 0.009, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.576, -32.031, -16.211, -44.824, 36.0, 3.71, -73, 13011,
 11:30:55.806,WT5500002564_UDP, 2024-7-22 10:51:56.28, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.802, -0.225, -30.410, -14.551, 24.512, -24.023, 37.6, 3.66, -75, 13011,
 11:30:55.889,WT5500002557_UDP, 2024-7-22 10:55:52.797, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.593, -32.129, -16.211, -44.824, 36.0, 3.71, -73, 13011,
 11:30:55.907,WT5500002564_UDP, 2024-7-22 10:51:56.128, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.410, -14.551, 24.316, -24.121, 37.6, 3.66, -75, 13011,
 11:30:55.989,WT5500002557_UDP, 2024-7-22 10:55:52.897, 0.009, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.587, -32.129, -16.113, -44.727, 36.0, 3.71, -73, 13011,
 11:30:56.006,WT5500002564_UDP, 2024-7-22 10:51:56.228, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -30.405, -14.648, 24.316, -24.023, 37.6, 3.66, -75, 13011,
 11:30:56.090,WT5500002557_UDP, 2024-7-22 10:55:52.997, 0.009, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.593, -32.129, -16.113, -44.629, 36.0, 3.71, -74, 13011,
 11:30:56.105,WT5500002564_UDP, 2024-7-22 10:51:56.328, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.410, -14.551, 24.316, -24.023, 37.6, 3.66, -75, 13011,
 11:30:56.188,WT5500002557_UDP, 2024-7-22 10:55:53.97, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.593, -32.031, -16.309, -44.629, 36.0, 3.71, -74, 13011,
 11:30:56.206,WT5500002564_UDP, 2024-7-22 10:51:56.428, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.399, -14.551, 24.414, -24.023, 37.6, 3.66, -75, 13011,
 11:30:56.289,WT5500002557_UDP, 2024-7-22 10:55:53.197, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.604, -32.129, -16.211, -44.727, 36.0, 3.71, -74, 13011,
 11:30:56.305,WT5500002564_UDP, 2024-7-22 10:51:56.528, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.399, -14.551, 24.414, -24.023, 37.6, 3.66, -75, 13011,
 11:30:56.391,WT5500002557_UDP, 2024-7-22 10:55:53.297, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.615, -32.129, -16.406, -44.434, 36.0, 3.71, -74, 13011,
 11:30:56.406,WT5500002564_UDP, 2024-7-22 10:51:56.628, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.355, 24.316, -24.023, 37.6, 3.66, -75, 13011,
 11:30:56.505,WT5500002564_UDP, 2024-7-22 10:51:56.728, 0.003, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.366, -14.453, 24.414, -24.219, 37.6, 3.66, -75, 13011,
 11:30:56.511,WT5500002557_UDP, 2024-7-22 10:55:53.397, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.620, -32.129, -16.016, -44.629, 36.0, 3.71, -74, 13011,
 11:30:56.593,WT5500002557_UDP, 2024-7-22 10:55:53.497, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.620, -32.227, -16.309, -44.727, 36.0, 3.71, -74, 13011,
 11:30:56.606,WT5500002564_UDP, 2024-7-22 10:51:56.828, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.453, 24.316, -24.121, 37.6, 3.66, -75, 13011,
 11:30:56.697,WT5500002557_UDP, 2024-7-22 10:55:53.597, 0.009, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.626, -32.129, -16.113, -44.727, 36.0, 3.71, -74, 13011,
 11:30:56.707,WT5500002564_UDP, 2024-7-22 10:51:56.928, 0.003, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.316, -24.023, 37.6, 3.66, -75, 13011,
 11:30:56.796,WT5500002557_UDP, 2024-7-22 10:55:53.697, 0.009, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.478, -115.626, -32.129, -16.113, -44.727, 36.0, 3.71, -74, 13011,
 11:30:56.806,WT5500002564_UDP, 2024-7-22 10:51:57.28, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.219, -24.023, 37.6, 3.66, -75, 13011,
 11:30:56.892,WT5500002557_UDP, 2024-7-22 10:55:53.797, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.478, -115.620, -32.129, -16.309, -44.727, 36.0, 3.71, -74, 13011,
 11:30:56.906,WT5500002564_UDP, 2024-7-22 10:51:57.128, 0.003, 0.013, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.453, 24.219, -24.121, 37.6, 3.66, -75, 13011,
 11:30:56.991,WT5500002557_UDP, 2024-7-22 10:55:53.897, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.478, -115.615, -32.129, -16.113, -44.629, 36.0, 3.71, -74, 13011,
 11:30:57.005,WT5500002564_UDP, 2024-7-22 10:51:57.228, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.453, 24.219, -24.121, 37.6, 3.66, -75, 13011,
 11:30:57.090,WT5500002557_UDP, 2024-7-22 10:55:53.997, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.478, -115.615, -32.227, -16.211, -44.727, 36.0, 3.71, -75, 13011,
 11:30:57.105,WT5500002564_UDP, 2024-7-22 10:51:57.328, 0.005, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.355, -14.453, 24.316, -24.121, 37.6, 3.66, -75, 13011,
 11:30:57.189,WT5500002557_UDP, 2024-7-22 10:55:54.97, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.478, -115.615, -32.129, -16.211, -44.434, 36.0, 3.71, -75, 13011,
 11:30:57.206,WT5500002564_UDP, 2024-7-22 10:51:57.428, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.339, -14.355, 24.414, -24.121, 37.7, 3.66, -75, 13011,
 11:30:57.292,WT5500002557_UDP, 2024-7-22 10:55:54.197, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.478, -115.615, -32.129, -16.211, -44.531, 36.0, 3.71, -75, 13011,
 11:30:57.312,WT5500002564_UDP, 2024-7-22 10:51:57.528, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.328, -14.453, 24.219, -24.023, 37.6, 3.66, -75, 13011,
 11:30:57.390,WT5500002557_UDP, 2024-7-22 10:55:54.297, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.478, -115.626, -32.129, -16.309, -44.727, 36.0, 3.71, -75, 13011,
 11:30:57.408,WT5500002564_UDP, 2024-7-22 10:51:57.628, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.322, -14.551, 24.707, -23.828, 37.6, 3.66, -75, 13011,
 11:30:57.508,WT5500002564_UDP, 2024-7-22 10:51:57.728, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.317, -14.648, 24.414, -24.121, 37.6, 3.66, -75, 13011,
 11:30:57.508,WT5500002557_UDP, 2024-7-22 10:55:54.397, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.478, -115.626, -32.129, -16.211, -44.629, 36.0, 3.71, -75, 13011,
 11:30:57.591,WT5500002557_UDP, 2024-7-22 10:55:54.497, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.478, -115.626, -32.129, -16.309, -44.824, 36.0, 3.71, -75, 13011,
 11:30:57.606,WT5500002564_UDP, 2024-7-22 10:51:57.828, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.328, -14.648, 24.414, -24.023, 37.6, 3.66, -75, 13011,
 11:30:57.691,WT5500002557_UDP, 2024-7-22 10:55:54.597, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.642, -32.129, -16.309, -44.629, 36.0, 3.71, -75, 13011,
 11:30:57.707,WT5500002564_UDP, 2024-7-22 10:51:57.928, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.328, -14.551, 24.414, -24.023, 37.6, 3.66, -78, 13011,
 11:30:57.789,WT5500002557_UDP, 2024-7-22 10:55:54.697, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.642, -32.129, -16.211, -44.629, 36.0, 3.71, -75, 13011,
 11:30:57.809,WT5500002564_UDP, 2024-7-22 10:51:58.28, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.322, -14.551, 24.414, -24.023, 37.6, 3.66, -78, 13011,
 11:30:57.889,WT5500002557_UDP, 2024-7-22 10:55:54.797, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.648, -32.129, -16.211, -44.824, 36.0, 3.71, -75, 13011,
 11:30:57.905,WT5500002564_UDP, 2024-7-22 10:51:58.128, 0.003, 0.013, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.322, -14.551, 24.512, -24.023, 37.6, 3.66, -78, 13011,
 11:30:57.989,WT5500002557_UDP, 2024-7-22 10:55:54.897, 0.009, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.653, -32.129, -16.113, -44.727, 36.0, 3.71, -75, 13011,
 11:30:58.006,WT5500002564_UDP, 2024-7-22 10:51:58.228, 0.003, 0.014, 0.989, 0.000, 0.000, 0.000, 0.802, -0.225, -30.317, -14.648, 24.414, -24.023, 37.6, 3.66, -78, 13011,
 11:30:58.091,WT5500002557_UDP, 2024-7-22 10:55:54.997, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -115.648, -32.031, -16.211, -44.531, 36.0, 3.71, -77, 13011,
 11:30:58.106,WT5500002564_UDP, 2024-7-22 10:51:58.328, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.317, -14.551, 24.414, -24.121, 37.6, 3.66, -78, 13011,
 11:30:58.189,WT5500002557_UDP, 2024-7-22 10:55:55.97, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.648, -32.129, -16.113, -44.727, 36.0, 3.71, -77, 13011,
 11:30:58.204,WT5500002564_UDP, 2024-7-22 10:51:58.428, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.322, -14.551, 24.414, -24.121, 37.6, 3.66, -78, 13011,
 11:30:58.289,WT5500002557_UDP, 2024-7-22 10:55:55.197, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.637, -32.129, -16.211, -44.629, 36.0, 3.71, -77, 13011,
 11:30:58.304,WT5500002564_UDP, 2024-7-22 10:51:58.528, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.328, -14.551, 24.316, -24.121, 37.6, 3.66, -78, 13011,
 11:30:58.396,WT5500002557_UDP, 2024-7-22 10:55:55.297, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.637, -32.129, -16.211, -44.629, 36.0, 3.71, -77, 13011,
 11:30:58.406,WT5500002564_UDP, 2024-7-22 10:51:58.628, 0.003, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.333, -14.551, 24.414, -24.023, 37.6, 3.66, -78, 13011,
 11:30:58.488,WT5500002557_UDP, 2024-7-22 10:55:55.397, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.626, -32.129, -16.016, -44.922, 36.0, 3.71, -77, 13011,
 11:30:58.504,WT5500002564_UDP, 2024-7-22 10:51:58.728, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.328, -14.648, 24.414, -24.023, 37.6, 3.66, -78, 13011,
 11:30:58.590,WT5500002557_UDP, 2024-7-22 10:55:55.497, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.609, -32.129, -16.016, -44.727, 36.0, 3.71, -77, 13011,
 11:30:58.605,WT5500002564_UDP, 2024-7-22 10:51:58.828, 0.004, 0.015, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.339, -14.648, 24.414, -24.121, 37.6, 3.66, -78, 13011,
 11:30:58.688,WT5500002557_UDP, 2024-7-22 10:55:55.597, 0.008, 0.022, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.604, -32.129, -16.113, -44.727, 36.0, 3.71, -77, 13011,
 11:30:58.706,WT5500002564_UDP, 2024-7-22 10:51:58.928, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.339, -14.551, 24.414, -24.121, 37.7, 3.66, -76, 13011,
 11:30:58.789,WT5500002557_UDP, 2024-7-22 10:55:55.697, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.604, -32.129, -16.211, -44.824, 36.0, 3.71, -77, 13011,
 11:30:58.804,WT5500002564_UDP, 2024-7-22 10:51:59.28, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.344, -14.648, 24.414, -24.023, 37.6, 3.66, -76, 13011,
 11:30:58.888,WT5500002557_UDP, 2024-7-22 10:55:55.797, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.604, -32.031, -16.113, -44.727, 36.1, 3.71, -77, 13011,
 11:30:58.904,WT5500002564_UDP, 2024-7-22 10:51:59.128, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.220, -30.355, -14.648, 24.414, -24.121, 37.6, 3.66, -76, 13011,
 11:30:58.988,WT5500002557_UDP, 2024-7-22 10:55:55.897, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.604, -32.129, -16.211, -44.727, 36.0, 3.71, -77, 13011,
 11:30:59.004,WT5500002564_UDP, 2024-7-22 10:51:59.228, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.220, -30.355, -14.551, 24.414, -24.121, 37.6, 3.66, -76, 13011,
 11:30:59.089,WT5500002557_UDP, 2024-7-22 10:55:55.997, 0.009, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.598, -32.129, -16.211, -44.727, 36.0, 3.71, -74, 13011,
 11:30:59.106,WT5500002564_UDP, 2024-7-22 10:51:59.328, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.355, -14.453, 24.414, -24.023, 37.6, 3.66, -76, 13011,
 11:30:59.188,WT5500002557_UDP, 2024-7-22 10:55:56.97, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.604, -32.227, -16.211, -44.824, 36.0, 3.71, -74, 13011,
 11:30:59.208,WT5500002564_UDP, 2024-7-22 10:51:59.428, 0.004, 0.013, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.355, -14.551, 24.316, -24.121, 37.6, 3.66, -76, 13011,
 11:30:59.288,WT5500002557_UDP, 2024-7-22 10:55:56.197, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.598, -32.129, -16.211, -44.727, 36.1, 3.71, -74, 13011,
 11:30:59.304,WT5500002564_UDP, 2024-7-22 10:51:59.528, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.219, -24.023, 37.6, 3.66, -76, 13011,
 11:30:59.388,WT5500002557_UDP, 2024-7-22 10:55:56.297, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.598, -32.031, -16.211, -44.629, 36.0, 3.71, -74, 13011,
 11:30:59.406,WT5500002564_UDP, 2024-7-22 10:51:59.628, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.366, -14.551, 24.316, -24.121, 37.6, 3.66, -76, 13011,
 11:30:59.488,WT5500002557_UDP, 2024-7-22 10:55:56.397, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.604, -32.129, -16.211, -44.629, 36.0, 3.71, -74, 13011,
 11:30:59.504,WT5500002564_UDP, 2024-7-22 10:51:59.728, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.372, -14.551, 24.414, -24.121, 37.6, 3.66, -76, 13011,
 11:30:59.588,WT5500002557_UDP, 2024-7-22 10:55:56.497, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.604, -32.129, -16.211, -44.824, 36.0, 3.71, -74, 13011,
 11:30:59.605,WT5500002564_UDP, 2024-7-22 10:51:59.828, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.366, -14.648, 24.414, -24.023, 37.6, 3.66, -76, 13011,
 11:30:59.704,WT5500002557_UDP, 2024-7-22 10:55:56.597, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.598, -32.227, -16.211, -44.824, 36.1, 3.71, -74, 13011,
 11:30:59.706,WT5500002564_UDP, 2024-7-22 10:51:59.928, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.366, -14.551, 24.414, -24.121, 37.6, 3.66, -76, 13011,
 11:30:59.788,WT5500002557_UDP, 2024-7-22 10:55:56.697, 0.009, 0.021, 0.998, 0.000, 0.000, 0.000, 1.230, -0.472, -115.598, -32.227, -16.113, -44.824, 36.1, 3.71, -74, 13011,
 11:30:59.805,WT5500002564_UDP, 2024-7-22 10:52:0.28, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.366, -14.551, 24.414, -24.219, 37.6, 3.66, -76, 13011,
 11:30:59.889,WT5500002557_UDP, 2024-7-22 10:55:56.797, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.593, -32.129, -16.113, -44.824, 36.0, 3.71, -74, 13011,
 11:30:59.904,WT5500002564_UDP, 2024-7-22 10:52:0.128, 0.004, 0.013, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.372, -14.648, 24.414, -24.121, 37.6, 3.66, -76, 13011,
 11:30:59.988,WT5500002557_UDP, 2024-7-22 10:55:56.897, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.598, -32.031, -16.113, -44.824, 36.1, 3.71, -74, 13011,
 11:31:00.007,WT5500002564_UDP, 2024-7-22 10:52:0.228, 0.004, 0.013, 0.989, 0.000, 0.000, 0.000, 0.802, -0.225, -30.372, -14.648, 24.414, -24.121, 37.6, 3.66, -76, 13011,
 11:31:00.090,WT5500002557_UDP, 2024-7-22 10:55:56.997, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.598, -32.129, -16.113, -44.824, 36.1, 3.71, -75, 13011,
 11:31:00.107,WT5500002564_UDP, 2024-7-22 10:52:0.328, 0.003, 0.014, 0.989, 0.000, 0.000, 0.000, 0.802, -0.225, -30.372, -14.551, 24.414, -24.121, 37.6, 3.66, -76, 13011,
 11:31:00.187,WT5500002557_UDP, 2024-7-22 10:55:57.97, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.598, -32.129, -16.211, -44.727, 36.1, 3.71, -75, 13011,
 11:31:00.209,WT5500002564_UDP, 2024-7-22 10:52:0.428, 0.004, 0.013, 0.989, 0.000, 0.000, 0.000, 0.802, -0.225, -30.377, -14.551, 24.316, -24.121, 37.6, 3.66, -76, 13011,
 11:31:00.288,WT5500002557_UDP, 2024-7-22 10:55:57.197, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.604, -32.129, -16.309, -44.824, 36.0, 3.71, -75, 13011,
 11:31:00.305,WT5500002564_UDP, 2024-7-22 10:52:0.528, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.802, -0.225, -30.377, -14.648, 24.414, -24.121, 37.6, 3.66, -76, 13011,
 11:31:00.387,WT5500002557_UDP, 2024-7-22 10:55:57.297, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.615, -32.129, -16.309, -44.922, 36.1, 3.71, -75, 13011,
 11:31:00.404,WT5500002564_UDP, 2024-7-22 10:52:0.628, 0.003, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.372, -14.551, 24.414, -24.121, 37.7, 3.66, -76, 13011,
 11:31:00.488,WT5500002557_UDP, 2024-7-22 10:55:57.397, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.626, -32.031, -16.211, -44.629, 36.1, 3.71, -75, 13011,
 11:31:00.506,WT5500002564_UDP, 2024-7-22 10:52:0.728, 0.004, 0.013, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.512, -23.926, 37.6, 3.66, -76, 13011,
 11:31:00.589,WT5500002557_UDP, 2024-7-22 10:55:57.497, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.626, -32.031, -16.211, -44.727, 36.0, 3.71, -75, 13011,
 11:31:00.604,WT5500002564_UDP, 2024-7-22 10:52:0.828, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.316, -24.121, 37.6, 3.66, -76, 13011,
 11:31:00.690,WT5500002557_UDP, 2024-7-22 10:55:57.597, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.631, -32.031, -16.211, -44.824, 36.0, 3.71, -75, 13011,
 11:31:00.707,WT5500002564_UDP, 2024-7-22 10:52:0.928, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.512, -24.023, 37.6, 3.66, -75, 13011,
 11:31:00.788,WT5500002557_UDP, 2024-7-22 10:55:57.697, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.631, -32.129, -16.211, -44.629, 36.1, 3.71, -75, 13011,
 11:31:00.804,WT5500002564_UDP, 2024-7-22 10:52:1.28, 0.003, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.414, -24.121, 37.6, 3.66, -75, 13011,
 11:31:00.892,WT5500002557_UDP, 2024-7-22 10:55:57.797, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.626, -32.129, -16.016, -44.531, 36.0, 3.71, -75, 13011,
 11:31:00.907,WT5500002564_UDP, 2024-7-22 10:52:1.128, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.316, -24.023, 37.7, 3.66, -75, 13011,
 11:31:00.995,WT5500002557_UDP, 2024-7-22 10:55:57.897, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.615, -32.129, -16.113, -44.727, 36.1, 3.71, -75, 13011,
 11:31:01.005,WT5500002564_UDP, 2024-7-22 10:52:1.228, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.414, -24.121, 37.7, 3.66, -75, 13011,
 11:31:01.089,WT5500002557_UDP, 2024-7-22 10:55:57.997, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.615, -32.129, -16.211, -44.824, 36.0, 3.71, -76, 13011,
 11:31:01.105,WT5500002564_UDP, 2024-7-22 10:52:1.328, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.316, -24.023, 37.6, 3.66, -75, 13011,
 11:31:01.187,WT5500002557_UDP, 2024-7-22 10:55:58.97, 0.009, 0.021, 0.998, 0.000, 0.000, 0.000, 1.230, -0.472, -115.609, -32.227, -16.211, -44.824, 36.0, 3.71, -76, 13011,
 11:31:01.204,WT5500002564_UDP, 2024-7-22 10:52:1.428, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.366, -14.648, 24.414, -24.023, 37.6, 3.66, -75, 13011,
 11:31:01.290,WT5500002557_UDP, 2024-7-22 10:55:58.197, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.609, -32.129, -16.211, -44.824, 36.1, 3.71, -76, 13011,
 11:31:01.305,WT5500002564_UDP, 2024-7-22 10:52:1.528, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.372, -14.551, 24.414, -24.023, 37.6, 3.66, -75, 13011,
 11:31:01.387,WT5500002557_UDP, 2024-7-22 10:55:58.297, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.609, -32.129, -16.211, -44.824, 36.1, 3.71, -76, 13011,
 11:31:01.404,WT5500002564_UDP, 2024-7-22 10:52:1.628, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.366, -14.551, 24.414, -24.023, 37.6, 3.66, -75, 13011,
 11:31:01.487,WT5500002557_UDP, 2024-7-22 10:55:58.397, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.604, -32.129, -16.211, -44.824, 36.1, 3.71, -76, 13011,
